filename,folder,label,character
DevanagariHandwrittenDigitDataset/Test/digit_0/39356.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39357.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39378.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39388.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39395.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39402.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39412.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39413.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39415.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39420.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39428.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39430.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39435.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39438.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39445.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39457.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39461.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39467.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39471.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39474.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39480.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39484.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39486.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39488.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39506.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39507.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39508.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39512.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39517.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39538.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39546.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39554.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39560.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39562.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39576.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39581.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39590.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/39592.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/43494.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/43501.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/43505.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/43506.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/43507.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/43508.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/43512.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/43517.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/43519.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4574.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4584.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4593.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4594.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4600.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4608.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4609.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4617.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4636.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4637.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4641.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4645.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4657.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4665.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4667.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4670.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4678.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4689.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4698.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4701.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4711.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4715.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4716.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/4723.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49215.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49222.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49229.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49252.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49265.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49267.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49271.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49276.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49288.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49293.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49303.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49307.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49312.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/49315.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/50779.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/53034.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/53038.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/53040.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/53042.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/53047.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/53053.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/53054.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/53056.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/53057.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/53062.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66546.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66553.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66556.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66558.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66560.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66574.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66576.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66584.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66587.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66598.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66614.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66629.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66636.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66644.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66646.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66648.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66649.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66651.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66658.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66668.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66670.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66672.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66673.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/66682.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/6781.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/6805.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/6819.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/6823.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/6824.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76187.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76212.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76235.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76251.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76255.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76300.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76303.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76309.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76312.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76315.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76319.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76329.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76332.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76333.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76337.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/76358.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/85646.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/85651.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/85652.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/85656.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/85657.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/85658.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/85659.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89368.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89378.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89381.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89383.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89385.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89414.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89418.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89423.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89434.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89437.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89446.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89450.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89452.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89460.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/89465.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/91474.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/91475.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/91478.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/91482.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/91484.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/91486.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/92392.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9487.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9493.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9499.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9500.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9502.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9503.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9529.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9531.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9545.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9553.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9559.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9567.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9575.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9577.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9579.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9580.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9582.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/9587.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99503.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99514.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99522.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99523.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99530.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99536.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99555.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99559.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99560.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99562.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99567.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99568.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99569.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99573.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99574.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99581.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99588.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99593.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99610.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99625.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99638.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_0/99640.png,digit_0,0,०
DevanagariHandwrittenDigitDataset/Test/digit_1/12405.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12415.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12427.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12430.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12436.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12440.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12443.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12447.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12450.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12454.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12459.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12461.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12464.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12474.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12481.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12491.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12500.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12507.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12508.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/12510.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/13445.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/13446.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/13448.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/13459.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/13465.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18555.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18560.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18564.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18577.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18578.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18579.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18583.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18590.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18591.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18593.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18594.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18601.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18605.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18615.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18618.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18622.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18628.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18634.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/18635.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/22771.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/28959.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/28962.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/28970.png,digit_1,1,१
DevanagariHandwrittenDigitDataset/Test/digit_1/28974.png,digit_1,1,१
